Layer,MSE,Image_Type
layer3_2,0.07341436,onsample
layer3_2,0.04208921,onsample
layer3_2,0.05612779,onsample
layer3_2,0.07692782,onsample
layer3_2,0.0744539,onsample
layer3_2,0.07449483,onsample
layer3_2,0.06816642,onsample
layer3_2,0.07340629,onsample
layer3_2,0.07449205,onsample
layer3_2,0.075168364,onsample
layer3_2,0.06065145,onsample
layer3_2,0.05881654,onsample
layer3_2,0.07545876,onsample
layer3_2,0.07043201,onsample
layer3_2,0.07807957,onsample
layer3_2,0.07484617,onsample
layer3_2,0.0363241,onsample
layer3_2,0.036957826,onsample
layer3_2,0.062462725,onsample
layer3_2,0.074697375,onsample
layer3_2,0.07249626,onsample
layer3_2,0.06656939,onsample
layer3_2,0.0761232,onsample
layer3_2,0.074065745,onsample
layer3_2,0.0454425,onsample
layer3_2,0.06384281,onsample
layer3_2,0.072809346,onsample
layer3_2,0.07861591,onsample
layer3_2,0.07516564,onsample
layer3_2,0.07563184,onsample
layer3_2,0.06516976,onsample
layer3_2,0.0704338,onsample
layer3_2,0.07063583,onsample
layer3_2,0.068855174,onsample
layer3_2,0.044507354,onsample
layer3_2,0.07815408,onsample
layer3_2,0.053690832,onsample
layer3_2,0.07448083,onsample
layer3_2,0.074073866,onsample
layer3_2,0.05608787,onsample
layer3_2,0.068489864,onsample
layer3_2,0.06310401,onsample
layer3_2,0.07612594,onsample
layer3_2,0.07158658,onsample
layer3_2,0.050522245,onsample
layer3_2,0.07405967,onsample
layer3_2,0.07060926,onsample
layer3_2,0.07878945,onsample
layer3_2,0.0709818,onsample
layer3_2,0.062334906,onsample
layer3_2,0.074818686,onsample
layer3_2,0.073308766,onsample
layer3_2,0.073972344,onsample
layer3_2,0.06386925,onsample
layer3_2,0.071620926,onsample
layer3_2,0.06445381,onsample
layer3_2,0.07175826,onsample
layer3_2,0.07149,onsample
layer3_2,0.06584185,onsample
layer3_2,0.071461596,onsample
layer3_2,0.07606981,onsample
layer3_2,0.059001286,onsample
layer3_2,0.075421035,onsample
layer3_2,0.06161892,onsample
layer3_2,0.07575296,onsample
layer3_2,0.050026603,onsample
layer3_2,0.07317918,onsample
layer3_2,0.06837062,onsample
layer3_2,0.0471695,onsample
layer3_2,0.0751213,onsample
layer3_2,0.019575493,onsample
layer3_2,0.07668413,onsample
layer3_2,0.06530708,onsample
layer3_2,0.07699614,onsample
layer3_2,0.07539475,onsample
layer3_2,0.042894285,onsample
layer3_2,0.05625528,onsample
layer3_2,0.07560915,onsample
layer3_2,0.06915424,onsample
layer3_2,0.069276825,onsample
layer3_2,0.07644515,onsample
layer3_2,0.05918981,onsample
layer3_2,0.068929665,onsample
layer3_2,0.023106512,onsample
layer3_2,0.041656874,onsample
layer3_2,0.035799835,onsample
layer3_2,0.07531153,onsample
layer3_2,0.07632897,onsample
layer3_2,0.068759575,onsample
layer3_2,0.049857304,onsample
layer3_2,0.06612175,onsample
layer3_2,0.07562447,onsample
layer3_2,0.06334533,onsample
layer3_2,0.0682496,onsample
layer3_2,0.067206085,onsample
layer3_2,0.05998435,onsample
layer3_2,0.07098005,onsample
layer3_2,0.041236468,onsample
layer3_2,0.07345396,onsample
layer3_2,0.045452137,onsample
layer3_2,0.07603516,onsample
layer3_2,0.04766354,onsample
layer3_2,0.029044742,onsample
layer3_2,0.03749864,onsample
layer3_2,0.05130865,onsample
layer3_2,0.06905456,onsample
layer3_2,0.048389263,onsample
layer3_2,0.07350463,onsample
layer3_2,0.06421422,onsample
layer3_2,0.043000843,onsample
layer3_2,0.05384507,onsample
layer3_2,0.06523875,onsample
layer3_2,0.074155144,onsample
layer3_2,0.055320594,onsample
layer3_2,0.0673121,onsample
layer3_2,0.07081455,onsample
layer3_2,0.07227889,onsample
layer3_2,0.077297024,onsample
layer3_2,0.061380338,onsample
layer3_2,0.07533203,onsample
layer3_2,0.07617924,onsample
layer3_2,0.06431983,onsample
layer3_2,0.07406051,onsample
layer3_2,0.072930075,onsample
layer3_2,0.063684106,onsample
layer3_2,0.049764346,onsample
layer3_2,0.045958474,onsample
layer3_2,0.074408166,onsample
layer3_2,0.064313166,onsample
layer3_2,0.0748476,onsample
layer3_2,0.045728594,onsample
layer3_2,0.07505572,onsample
layer3_2,0.042904902,onsample
layer3_2,0.06889615,onsample
layer3_2,0.038260028,onsample
layer3_2,0.07120341,onsample
layer3_2,0.0758797,onsample
layer3_2,0.04188469,onsample
layer3_2,0.053806063,onsample
layer3_2,0.073947266,onsample
layer3_2,0.06720609,onsample
layer3_2,0.06951281,onsample
layer3_2,0.050340943,onsample
layer3_2,0.019881375,onsample
layer3_2,0.07616533,onsample
layer3_2,0.07632153,onsample
layer3_2,0.07533178,onsample
layer3_2,0.080121554,onsample
layer3_2,0.06274674,onsample
layer3_2,0.07205768,onsample
layer3_2,0.046147317,onsample
layer3_2,0.07356124,onsample
layer3_2,0.072340846,onsample
layer3_2,0.06984335,onsample
layer3_2,0.07571858,onsample
layer3_2,0.07630033,onsample
layer3_2,0.05585391,onsample
layer3_2,0.07467518,onsample
layer3_2,0.054077625,onsample
layer3_2,0.060640354,onsample
layer3_2,0.07048539,onsample
layer3_2,0.071702294,onsample
layer3_2,0.07158064,onsample
layer3_2,0.07538953,onsample
layer3_2,0.060996804,onsample
layer3_2,0.071091875,onsample
layer3_2,0.073448986,onsample
layer3_2,0.07628091,onsample
layer3_2,0.071120866,onsample
layer3_2,0.06299418,onsample
layer3_2,0.049039427,onsample
layer3_2,0.06523184,onsample
layer3_2,0.07391268,onsample
layer3_2,0.07610293,onsample
layer3_2,0.07532413,onsample
layer3_2,0.073301435,onsample
layer3_2,0.06906647,onsample
layer3_2,0.07406032,onsample
layer3_2,0.06801777,onsample
layer3_2,0.07646766,onsample
layer3_2,0.06981222,onsample
layer3_2,0.07190573,onsample
layer3_2,0.062207893,onsample
layer3_2,0.07282545,onsample
layer3_2,0.07573699,onsample
layer3_3,0.084217206,offsample
layer3_3,0.082137324,offsample
layer3_3,0.065093204,offsample
layer3_3,0.084581465,offsample
layer3_3,0.080124944,offsample
layer3_3,0.08291155,offsample
layer3_3,0.06710751,offsample
layer3_3,0.08175466,offsample
layer3_3,0.049047884,offsample
layer3_3,0.064148515,offsample
layer3_3,0.07294173,offsample
layer3_3,0.07840756,offsample
layer3_3,0.079258956,offsample
layer3_3,0.08314992,offsample
layer3_3,0.07910089,offsample
layer3_3,0.08247887,offsample
layer3_3,0.074907735,offsample
layer3_3,0.059381545,offsample
layer3_3,0.035767216,offsample
layer3_3,0.0811387,offsample
layer3_3,0.080750994,offsample
layer3_3,0.05762757,offsample
layer3_3,0.05883939,offsample
layer3_3,0.08057697,offsample
layer3_3,0.08045059,offsample
layer3_3,0.037099376,offsample
layer3_3,0.080120385,offsample
layer3_3,0.06612165,offsample
layer3_3,0.08019527,offsample
layer3_3,0.061345994,offsample
layer3_3,0.08363605,offsample
layer3_3,0.06807375,offsample
layer3_3,0.060880855,offsample
layer3_3,0.07854729,offsample
layer3_3,0.029812774,offsample
layer3_3,0.08079601,offsample
layer3_3,0.077662826,offsample
layer3_3,0.08045581,offsample
layer3_3,0.06584404,offsample
layer3_3,0.07802085,offsample
layer3_3,0.020656703,offsample
layer3_3,0.037818514,offsample
layer3_3,0.062802024,offsample
layer3_3,0.083564565,offsample
layer3_3,0.064325936,offsample
layer3_3,0.08079236,offsample
layer3_3,0.070216164,offsample
layer3_3,0.07527892,offsample
layer3_3,0.042105287,offsample
layer3_3,0.084086046,offsample
layer3_3,0.060647134,offsample
layer3_3,0.0369339,offsample
layer3_3,0.073652655,offsample
layer3_3,0.08300606,offsample
layer3_3,0.07455949,offsample
layer3_3,0.077560134,offsample
layer3_3,0.07329022,offsample
layer3_3,0.08357011,offsample
layer3_3,0.0780661,offsample
layer3_3,0.07910673,offsample
layer3_3,0.061521295,offsample
layer3_3,0.08496516,offsample
layer3_3,0.032078292,offsample
layer3_3,0.0410803,offsample
layer3_3,0.08240866,offsample
layer3_3,0.072564736,offsample
layer3_3,0.070211574,offsample
layer3_3,0.08438648,offsample
layer3_3,0.07655919,offsample
layer3_3,0.038687862,offsample
layer3_3,0.06015271,offsample
layer3_3,0.077320196,offsample
layer3_3,0.079046436,offsample
layer3_3,0.022248115,offsample
layer3_3,0.08330966,offsample
layer3_3,0.081518054,offsample
layer3_3,0.08382406,offsample
layer3_3,0.077111095,offsample
layer3_3,0.024719244,offsample
layer3_3,0.036227383,offsample
layer3_3,0.07901388,offsample
layer3_3,0.053720187,offsample
layer3_3,0.07884211,offsample
layer3_3,0.06362395,offsample
layer3_3,0.0848559,offsample
layer3_3,0.07378213,offsample
layer3_3,0.07985796,offsample
layer3_3,0.033826444,offsample
layer3_3,0.029499888,offsample
layer3_3,0.08426567,offsample
layer3_3,0.08128825,offsample
layer3_3,0.047825973,offsample
layer3_3,0.07150565,offsample
layer3_3,0.078699976,offsample
layer3_3,0.0699177,offsample
layer3_3,0.06072281,offsample
layer3_3,0.071284994,offsample
layer3_3,0.06613163,offsample
layer3_3,0.07568071,offsample
layer3_3,0.06948649,offsample
layer3_3,0.073348686,offsample
layer3_3,0.031520817,offsample
layer3_3,0.067800514,offsample
layer3_3,0.07937192,offsample
layer3_3,0.084288985,offsample
layer3_3,0.06616627,offsample
layer3_3,0.08086369,offsample
layer3_3,0.0712556,offsample
layer3_3,0.08586057,offsample
layer3_3,0.07650517,offsample
layer3_3,0.07315711,offsample
layer3_3,0.076094,offsample
layer3_3,0.08200791,offsample
layer3_3,0.045158066,offsample
layer3_3,0.082420275,offsample
layer3_3,0.08212632,offsample
layer3_3,0.06825147,offsample
layer3_3,0.07603064,offsample
layer3_3,0.038743783,offsample
layer3_3,0.077375576,offsample
layer3_3,0.048374336,offsample
layer3_3,0.08257705,offsample
layer3_3,0.06787028,offsample
layer3_3,0.08263207,offsample
layer3_3,0.07891743,offsample
layer3_3,0.08115821,offsample
layer3_3,0.082390435,offsample
layer3_3,0.07889928,offsample
layer3_3,0.07896696,offsample
layer3_3,0.08160843,offsample
layer3_3,0.084515594,offsample
layer3_3,0.061165232,offsample
layer3_3,0.082237594,offsample
layer3_3,0.073691204,offsample
layer3_3,0.06049676,offsample
layer3_3,0.05215697,offsample
layer3_3,0.0650103,offsample
layer3_3,0.07947481,offsample
layer3_3,0.07194725,offsample
layer3_3,0.054055165,offsample
layer3_3,0.07801808,offsample
layer3_3,0.073997185,offsample
layer3_3,0.08167523,offsample
layer3_3,0.08057855,offsample
layer3_3,0.039601754,offsample
layer3_3,0.06203963,offsample
layer3_3,0.061531506,offsample
layer3_3,0.068121396,offsample
layer3_3,0.043148182,offsample
layer3_3,0.082654834,offsample
layer3_3,0.05912434,offsample
layer3_3,0.08518814,offsample
layer3_3,0.07822492,offsample
layer3_3,0.067347996,offsample
layer3_3,0.0767336,offsample
layer3_3,0.074599445,offsample
layer3_3,0.085466616,offsample
layer3_3,0.07801168,offsample
layer3_3,0.07520371,offsample
layer3_3,0.03326506,offsample
layer3_3,0.08793171,offsample
layer3_3,0.07349022,offsample
layer3_3,0.045832474,offsample
layer3_3,0.07807677,offsample
layer3_3,0.06902366,offsample
layer3_3,0.07966583,offsample
layer3_3,0.08163907,offsample
layer3_3,0.084806144,offsample
layer3_3,0.08087239,offsample
layer3_3,0.083496094,offsample
layer3_3,0.0775474,offsample
layer3_3,0.08311924,offsample
layer3_3,0.015213558,offsample
layer3_3,0.060196593,offsample
layer3_3,0.08413859,offsample
layer3_3,0.08126011,offsample
layer3_3,0.086465254,offsample
layer3_3,0.06457357,offsample
layer3_3,0.08507244,offsample
layer3_3,0.07797221,offsample
layer3_3,0.05601784,offsample
layer3_3,0.079091124,offsample
layer3_3,0.077694945,offsample
layer3_3,0.05162581,offsample
layer3_3,0.07365147,offsample
layer3_3,0.07236165,offsample
layer3_3,0.0809897,offsample
layer3_3,0.0752945,offsample
layer3_3,0.070357375,offsample
layer3_3,0.07327979,offsample
layer3_3,0.08262807,offsample
layer3_3,0.08308157,offsample
layer3_3,0.081169166,offsample
layer3_3,0.07657386,offsample
layer3_3,0.064329185,offsample
layer3_3,0.082618035,offsample
layer3_3,0.061760508,offsample
layer3_3,0.078004375,offsample
layer3_3,0.08348909,offsample
layer3_3,0.042951677,offsample
layer3_3,0.07886793,offsample
layer3_3,0.07170261,offsample
layer3_3,0.07723717,offsample
layer3_3,0.023444071,offsample
layer3_3,0.08004328,offsample
layer3_3,0.062122677,offsample
layer3_3,0.069851555,offsample
layer3_3,0.07729768,offsample
layer3_3,0.08198726,offsample
layer3_3,0.085290655,offsample
layer3_3,0.07790168,offsample
layer3_3,0.0737469,offsample
layer3_3,0.08330367,offsample
layer3_3,0.045765966,offsample
layer3_3,0.08437421,offsample
layer3_3,0.04001378,offsample
layer3_3,0.08081934,offsample
layer3_3,0.0847501,offsample
layer3_3,0.080649175,offsample
layer3_3,0.0819622,offsample
layer3_3,0.06833244,offsample
layer3_3,0.035868224,offsample
layer3_3,0.0783381,offsample
layer3_3,0.06693646,offsample
layer3_3,0.08439932,offsample
layer3_3,0.077668436,offsample
layer3_3,0.030808179,offsample
layer3_3,0.07608346,offsample
layer3_3,0.056774016,offsample
layer3_3,0.07747003,offsample
layer3_3,0.06876762,offsample
layer3_3,0.051135313,offsample
layer3_3,0.07975347,offsample
layer3_3,0.057533935,offsample
layer3_3,0.07559944,offsample
layer3_3,0.08746719,offsample
layer3_3,0.08080816,offsample
layer3_3,0.07909649,offsample
layer3_3,0.057682876,offsample
layer3_3,0.07352397,offsample
layer3_3,0.0868264,offsample
layer3_3,0.07431346,offsample
layer3_3,0.08402468,offsample
layer3_3,0.052679177,offsample
layer3_3,0.07421003,offsample
layer3_3,0.084892154,offsample
layer3_3,0.062462334,offsample
layer3_3,0.079667374,offsample
layer3_3,0.07975032,offsample
layer3_3,0.028949574,offsample
layer3_3,0.07385469,offsample
layer3_3,0.08076481,offsample
layer3_3,0.08221575,offsample
layer3_3,0.08124322,offsample
layer3_3,0.075788565,offsample
layer3_3,0.07990086,offsample
layer3_3,0.051838286,offsample
layer3_3,0.07879156,offsample
layer3_3,0.07607601,offsample
layer3_3,0.05020435,offsample
layer3_3,0.08480571,offsample
layer3_3,0.07873251,offsample
layer3_3,0.059405617,offsample
layer3_3,0.07624938,offsample
layer3_3,0.08039983,offsample
layer3_3,0.035283443,offsample
layer3_3,0.08287713,offsample
layer3_3,0.052429125,offsample
layer3_3,0.07957325,offsample
layer3_3,0.04657373,offsample
layer3_3,0.069320746,offsample
layer3_3,0.05458358,offsample
layer3_3,0.03353165,offsample
layer3_3,0.06298035,offsample
layer3_3,0.08410963,offsample
layer3_3,0.07738225,offsample
layer3_3,0.080439605,offsample
layer3_3,0.05113893,offsample
layer3_3,0.082222365,offsample
layer3_3,0.07015229,offsample
layer3_3,0.06124455,offsample
layer3_3,0.079575025,offsample
layer3_3,0.073241815,offsample
layer3_3,0.07727806,offsample
layer3_3,0.070612974,offsample
layer3_3,0.04430992,offsample
layer3_3,0.042638507,offsample
layer3_3,0.07888288,offsample
layer3_3,0.07807097,offsample
layer3_3,0.08514532,offsample
layer3_3,0.07060297,offsample
layer3_3,0.07205542,offsample
layer3_3,0.08560391,offsample
layer3_3,0.076035574,offsample
layer3_3,0.06852116,offsample
layer3_3,0.078353204,offsample
layer3_3,0.07765584,offsample
layer3_3,0.07939515,offsample
layer3_3,0.08375819,offsample
layer3_3,0.06189573,offsample
layer3_3,0.06930518,offsample
layer3_3,0.08313306,offsample
layer3_3,0.07860173,offsample
layer3_3,0.07832009,offsample
layer3_3,0.082150735,offsample
layer3_3,0.07342667,offsample
layer3_3,0.073609024,offsample
layer3_3,0.07337797,offsample
layer3_3,0.079020336,offsample
layer3_3,0.032211747,offsample
layer3_3,0.05727239,offsample
layer3_3,0.08401537,offsample
layer3_3,0.08545455,offsample
layer3_3,0.02711204,offsample
layer3_3,0.055794574,offsample
layer3_3,0.05712643,offsample
layer3_3,0.054242805,offsample
layer3_3,0.08069964,offsample
layer3_3,0.027170619,offsample
layer3_3,0.07954853,offsample
layer3_3,0.032602075,offsample
layer3_3,0.07165126,offsample
layer3_3,0.08548116,offsample
layer3_3,0.0778289,offsample
layer3_3,0.06729634,offsample
layer3_3,0.078664996,offsample
layer3_3,0.082418546,offsample
layer3_3,0.0770955,offsample
layer3_3,0.075728156,offsample
layer3_3,0.033347204,offsample
layer3_3,0.08111591,offsample
layer3_3,0.05017274,offsample
layer3_3,0.08159861,offsample
layer3_3,0.07718913,offsample
layer3_3,0.0733811,offsample
layer3_3,0.08395043,offsample
layer3_3,0.07701058,offsample
layer3_3,0.07615893,offsample
layer3_3,0.08473043,offsample
layer3_3,0.0817627,offsample
layer3_3,0.062204357,offsample
layer3_3,0.06656816,offsample
layer3_3,0.07625089,offsample
layer3_3,0.083536945,offsample
layer3_3,0.08447683,offsample
layer3_3,0.07682327,offsample
layer3_3,0.080274984,offsample
layer3_3,0.080014855,offsample
layer3_3,0.07866413,offsample
layer3_3,0.056036316,offsample
layer3_3,0.06598518,offsample
layer3_3,0.08127342,offsample
layer3_3,0.08219678,offsample
layer3_3,0.083155885,offsample
layer3_3,0.07546109,offsample
layer3_3,0.08269709,offsample
layer3_3,0.06774692,offsample
layer3_3,0.07615076,offsample
layer3_3,0.07887713,offsample
layer3_3,0.08301214,offsample
layer3_3,0.07813917,offsample
layer3_3,0.08316664,offsample
layer3_3,0.05804667,offsample
layer3_3,0.081211336,offsample
layer3_3,0.069023594,offsample
layer3_3,0.06869544,offsample
layer3_3,0.08128306,offsample
layer3_3,0.077848926,offsample
layer3_3,0.082958594,offsample
layer3_3,0.080002315,offsample
layer3_3,0.0833237,offsample
layer3_3,0.06401482,offsample
layer3_3,0.07911456,offsample
layer3_3,0.06766979,offsample
layer3_3,0.058790244,offsample
layer3_3,0.07797699,offsample
layer3_3,0.030254817,offsample
layer3_3,0.083531626,offsample
layer3_3,0.053721588,offsample
layer3_3,0.08313819,offsample
layer3_3,0.08285808,offsample
layer3_3,0.07721415,offsample
layer3_3,0.051625807,offsample
layer3_3,0.08176604,offsample
layer3_3,0.06551543,offsample
layer3_3,0.07570795,offsample
layer3_3,0.07731102,offsample
layer3_3,0.08271663,offsample
layer3_3,0.07801892,offsample
layer3_3,0.08438161,offsample
layer3_3,0.059171945,offsample
layer3_3,0.06659553,offsample
layer3_3,0.08430328,offsample
layer3_3,0.042279154,offsample
layer3_3,0.06942903,offsample
layer3_3,0.0663442,offsample
layer3_3,0.08144422,offsample
layer3_3,0.078943886,offsample
layer3_3,0.08342407,offsample
layer3_3,0.04407908,offsample
layer3_3,0.08462614,offsample
layer3_3,0.08436705,offsample
layer3_3,0.072156474,offsample
layer3_3,0.05520536,offsample
layer3_3,0.08086997,offsample
layer3_3,0.04573018,offsample
layer3_3,0.080979735,offsample
layer3_3,0.06547055,offsample
layer3_3,0.08328403,offsample
layer3_3,0.054226164,offsample
layer3_3,0.07384665,offsample
layer3_3,0.078299634,offsample
layer3_3,0.078397825,offsample
layer3_3,0.08050026,offsample
layer3_3,0.07935067,offsample
layer3_3,0.07499116,offsample
layer3_3,0.079390846,offsample
layer3_3,0.07733594,offsample
layer3_3,0.054878145,offsample
layer3_3,0.05129523,offsample
layer3_3,0.07835746,offsample
layer3_3,0.08014477,offsample
layer3_3,0.056425836,offsample
layer3_3,0.08064132,offsample
layer3_3,0.06456781,offsample
layer3_3,0.0618148,offsample
layer3_3,0.059861522,offsample
layer3_3,0.08335994,offsample
layer3_3,0.061038226,offsample
layer3_3,0.084444515,offsample
layer3_3,0.07013199,offsample
layer3_3,0.07942003,offsample
layer3_3,0.044957418,offsample
layer3_3,0.07240733,offsample
layer3_3,0.08327837,offsample
layer3_3,0.05779541,offsample
layer3_3,0.02599375,offsample
layer3_3,0.08303865,offsample
layer3_3,0.08027742,offsample
layer3_3,0.08333337,offsample
layer3_3,0.07750826,offsample
layer3_3,0.0784943,offsample
layer3_3,0.07753042,offsample
layer3_3,0.05072305,offsample
layer3_3,0.06481275,offsample
layer3_3,0.07942196,offsample
layer3_3,0.06948823,offsample
layer3_3,0.07800931,offsample
layer3_3,0.08292095,offsample
layer3_3,0.04360003,offsample
layer3_3,0.08002871,offsample
layer3_3,0.06107049,offsample
layer3_3,0.07739368,offsample
layer3_3,0.07764452,offsample
layer3_3,0.085053824,offsample
layer3_3,0.08114448,offsample
layer3_3,0.0739246,offsample
layer3_3,0.07981997,offsample
layer3_3,0.07190848,offsample
layer3_3,0.078089066,offsample
layer3_3,0.036934055,offsample
layer3_3,0.082865536,offsample
